data;id;mois;jour;annee;numero_de_message;temperature_partie_entiere;temperature_partie_decimale;humidite;pluie_en_augets;direction_du_vecteur_moyen_de_vent;force_moyenne_du_vecteur_de_vent;pression_a_decoder;direction_du_vecteur_de_vent_max;force_du_vecteur_de_vent_max;pluie_la_plus_intense_durant_1_min;type_station;pluie_intensite_max;heure;annee_reelle;minute;pression;temperature_decodee;direction_du_vecteur_vent_moyen;type_de_station;pluie;direction_du_vecteur_de_vent_max_en_degres;force_moyenne_du_vecteur_vent;force_rafale_max;jour_mois;dd_mm_yy_utc;hh_mm_utc;dd_mm_yy_hh_mm;temperature_en_degre_c;false_message;dd_mm_yy_hh_mm_utc;heure_paris_dd_mm_yy_hh_mm;heure_de_paris;heure_utc 
3f82020e0af809204c9a1400;31;12;2;0;16;56;2;95;0;146;2;100;13;5;0;0;0.0;3;2019;45;100000;6;292;ISS;0.0;292.5;2;5;2/12;2/12/2019;3:45;2019-12-02T03:45:00;6.2;10034328769536;2019-12-02T03:45:00+00:00;2019-12-02T03:45:00+01:00;2019-12-02T03:45:00+00:00;2019-12-02T03:45:00+00:00
3f810b8dd2f808702c580c00;31;12;1;0;92;55;4;95;0;135;1;98;12;3;0;0;0.0;22;2019;45;99800;5;270;ISS;0.0;270.0;1;3;1/12;1/12/2019;22:45;2019-12-01T22:45:00;5.4;9277873327104;2019-12-01T22:45:00+00:00;2019-12-01T22:45:00+01:00;2019-12-01T22:45:00+00:00;2019-12-01T22:45:00+00:00
3f81096dd6e000000c1a0800;31;12;1;0;75;55;5;92;0;0;0;96;13;2;0;0;0.0;18;2019;30;99600;5;0;ISS;0.0;292.5;0;2;1/12;1/12/2019;18:30;2019-12-01T18:30:00;5.5;203032576;2019-12-01T18:30:00+00:00;2019-12-01T18:30:00+01:00;2019-12-01T18:30:00+00:00;2019-12-01T18:30:00+00:00
3f81084ed6c809200bfa0c00;31;12;1;0;66;59;5;89;0;146;0;95;13;3;0;0;0.0;16;2019;15;99500;9;292;ISS;0.0;292.5;0;3;1/12;1/12/2019;16:15;2019-12-01T16:15:00;9.5;10033244539904;2019-12-01T16:15:00+00:00;2019-12-01T16:15:00+01:00;2019-12-01T16:15:00+00:00;2019-12-01T16:15:00+00:00
3f81064e86f804d02bec1800;31;12;1;0;50;58;1;95;0;77;1;95;6;6;0;0;0.0;12;2019;15;99500;8;154;ISS;0.0;135.0;1;6;1/12;1/12/2019;12:15;2019-12-01T12:15:00;8.1;5292136601600;2019-12-01T12:15:00+00:00;2019-12-01T12:15:00+01:00;2019-12-01T12:15:00+00:00;2019-12-01T12:15:00+00:00
3f8104add2f802704be61400;31;12;1;0;37;55;4;95;0;39;2;95;3;5;0;0;0.0;9;2019;0;99500;5;78;ISS;0.0;67.5;2;5;1/12;1/12/2019;9:0;2019-12-01T09:00:00;5.4;2681332962304;2019-12-01T09:00:00+00:00;2019-12-01T09:00:00+01:00;2019-12-01T09:00:00+00:00;2019-12-01T09:00:00+00:00
3f81018e86e802c02bc41400;31;12;1;0;12;58;1;93;0;44;1;94;2;5;0;0;0.0;2;2019;45;99400;8;88;ISS;0.0;45.0;1;5;1/12;1/12/2019;2:45;2019-12-01T02:45:00;8.1;3024391246848;2019-12-01T02:45:00+00:00;2019-12-01T02:45:00+01:00;2019-12-01T02:45:00+00:00;2019-12-01T02:45:00+00:00
3f81010e8af005c00bea0c00;31;12;1;0;8;58;2;94;0;92;0;95;5;3;0;0;0.0;1;2019;45;99500;8;184;ISS;0.0;112.5;0;3;1/12;1/12/2019;1:45;2019-12-01T01:45:00;8.2;6322391747584;2019-12-01T01:45:00+00:00;2019-12-01T01:45:00+01:00;2019-12-01T01:45:00+00:00;2019-12-01T01:45:00+00:00
3f9f0bae56c007b00e760800;31;12;31;0;93;57;5;88;0;123;0;115;11;2;0;0;0.0;23;2019;0;101500;7;246;ISS;0.0;247.5;0;2;31/12;31/12/2019;23:0;2019-12-31T23:00:00;7.5;8452738254848;2019-12-31T23:00:00+00:00;2019-12-31T23:00:00+01:00;2019-12-31T23:00:00+00:00;2019-12-31T23:00:00+00:00
3f9f09ee5eb809d02e7c0c00;31;12;31;0;79;57;7;87;0;157;1;115;14;3;0;0;0.0;19;2019;30;101500;7;314;ISS;0.0;315.0;1;3;31/12;31/12/2019;19:30;2019-12-31T19:30:00;7.7;10789737729024;2019-12-31T19:30:00+00:00;2019-12-31T19:30:00+01:00;2019-12-31T19:30:00+00:00;2019-12-31T19:30:00+00:00
3f9f090e82b009d02e5c1400;31;12;31;0;72;58;0;86;0;157;1;114;14;5;0;0;0.0;17;2019;45;101400;8;314;ISS;0.0;315.0;1;5;31/12;31/12/2019;17:45;2019-12-31T17:45:00;8.0;10789735633920;2019-12-31T17:45:00+00:00;2019-12-31T17:45:00+01:00;2019-12-31T17:45:00+00:00;2019-12-31T17:45:00+00:00
3f9f066ed27007c04e3a2c00;31;12;31;0;51;59;4;78;0;124;2;113;13;11;0;0;0.0;12;2019;30;101300;9;248;ISS;0.0;292.5;2;11;31/12;31/12/2019;12:30;2019-12-31T12:30:00;9.4;8522527550464;2019-12-31T12:30:00+00:00;2019-12-31T12:30:00+01:00;2019-12-31T12:30:00+00:00;2019-12-31T12:30:00+00:00
3f9f02eca6d800002e200c00;31;12;31;0;23;50;9;91;0;0;1;113;0;3;0;0;0.0;5;2019;30;101300;0;0;ISS;0.0;0.0;1;3;31/12;31/12/2019;5:30;2019-12-31T05:30:00;0.9;773852160;2019-12-31T05:30:00+00:00;2019-12-31T05:30:00+01:00;2019-12-31T05:30:00+00:00;2019-12-31T05:30:00+00:00
3f9e0bce42a802d0ee282c00;31;12;30;0;94;57;0;85;0;45;7;113;4;11;0;0;0.0;23;2019;15;101300;7;90;ISS;0.0;90.0;7;11;30/12;30/12/2019;23:15;2019-12-30T23:15:00;7.0;3096372063232;2019-12-30T23:15:00+00:00;2019-12-30T23:15:00+01:00;2019-12-30T23:15:00+00:00;2019-12-30T23:15:00+00:00
3f9e0a4e26b803710e2a3400;31;12;30;0;82;56;9;87;0;55;8;113;5;13;0;0;0.0;20;2019;15;101300;6;110;ISS;0.0;112.5;8;13;30/12;30/12/2019;20:15;2019-12-30T20:15:00;6.9;3784103834624;2019-12-30T20:15:00+00:00;2019-12-30T20:15:00+01:00;2019-12-30T20:15:00+00:00;2019-12-30T20:15:00+00:00
3f9e070f826803b12e0a4800;31;12;30;0;56;62;0;77;0;59;9;112;5;18;0;0;0.0;13;2019;45;101200;12;118;ISS;0.0;112.5;9;18;30/12;30/12/2019;13:45;2019-12-30T13:45:00;12.0;4059516520448;2019-12-30T13:45:00+00:00;2019-12-30T13:45:00+01:00;2019-12-30T13:45:00+00:00;2019-12-30T13:45:00+00:00
3f9e06ef826803d12e0c4000;31;12;30;0;55;62;0;77;0;61;9;112;6;16;0;0;0.0;13;2019;30;101200;12;122;ISS;0.0;135.0;9;16;30/12;30/12/2019;13:30;2019-12-30T13:30:00;12.0;4196955602944;2019-12-30T13:30:00+00:00;2019-12-30T13:30:00+01:00;2019-12-30T13:30:00+00:00;2019-12-30T13:30:00+00:00
3f9e06af5e7003e10e0e5400;31;12;30;0;53;61;7;78;0;62;8;112;7;21;0;0;0.0;13;2019;0;101200;11;124;ISS;0.0;157.5;8;21;30/12;30/12/2019;13:0;2019-12-30T13:00:00;11.7;4265138344960;2019-12-30T13:00:00+00:00;2019-12-30T13:00:00+01:00;2019-12-30T13:00:00+00:00;2019-12-30T13:00:00+00:00
3f9e052e12e004304e4c1400;31;12;30;0;41;56;4;92;0;67;2;114;6;5;0;0;0.0;10;2019;0;101400;6;134;ISS;0.0;135.0;2;5;30/12;30/12/2019;10:0;2019-12-30T10:00:00;6.4;4605518550016;2019-12-30T10:00:00+00:00;2019-12-30T10:00:00+01:00;2019-12-30T10:00:00+00:00;2019-12-30T10:00:00+00:00
3f9e02ecd2e801600e040800;31;12;30;0;23;51;4;93;0;22;0;112;2;2;0;0;0.0;5;2019;30;101200;1;44;ISS;0.0;45.0;0;2;30/12;30/12/2019;5:30;2019-12-30T05:30:00;1.4;1512063633408;2019-12-30T05:30:00+00:00;2019-12-30T05:30:00+01:00;2019-12-30T05:30:00+00:00;2019-12-30T05:30:00+00:00
3f9c080ea2a000002e200c00;31;12;28;0;64;58;8;84;0;0;1;113;0;3;0;0;0.0;15;2019;45;101300;8;0;ISS;0.0;0.0;1;3;28/12;28/12/2019;15:45;2019-12-28T15:45:00;8.8;773852160;2019-12-28T15:45:00+00:00;2019-12-28T15:45:00+01:00;2019-12-28T15:45:00+00:00;2019-12-28T15:45:00+00:00
3f9c066ea6b00a104e3e1800;31;12;28;0;51;58;9;86;0;161;2;113;15;6;0;0;0.0;12;2019;30;101300;8;322;ISS;0.0;337.5;2;6;28/12;28/12/2019;12:30;2019-12-28T12:30:00;8.9;11065148446720;2019-12-28T12:30:00+00:00;2019-12-28T12:30:00+01:00;2019-12-28T12:30:00+00:00;2019-12-28T12:30:00+00:00
3f9b0baee2d009d02e5c1400;31;12;27;0;93;59;8;90;0;157;1;114;14;5;0;0;0.0;23;2019;0;101400;9;314;ISS;0.0;315.0;1;5;27/12;27/12/2019;23:0;2019-12-27T23:00:00;9.8;10789735633920;2019-12-27T23:00:00+00:00;2019-12-27T23:00:00+01:00;2019-12-27T23:00:00+00:00;2019-12-27T23:00:00+00:00
3f9b086f06b809d08e3c2c00;31;12;27;0;67;60;1;87;0;157;4;113;14;11;0;0;0.0;16;2019;30;101300;10;314;ISS;0.0;315.0;4;11;27/12;27/12/2019;16:30;2019-12-27T16:30:00;10.1;10791344155648;2019-12-27T16:30:00+00:00;2019-12-27T16:30:00+01:00;2019-12-27T16:30:00+00:00;2019-12-27T16:30:00+00:00
3f9b066f02c80990ae3a3800;31;12;27;0;51;60;0;89;0;153;5;113;13;14;0;0;0.0;12;2019;30;101300;10;306;ISS;0.0;292.5;5;14;27/12;27/12/2019;12:30;2019-12-27T12:30:00;10.0;10517002991616;2019-12-27T12:30:00+00:00;2019-12-27T12:30:00+01:00;2019-12-27T12:30:00+00:00;2019-12-27T12:30:00+00:00
3f9a09ee86b009b02e021400;31;12;26;0;79;58;1;86;0;155;1;112;1;5;0;0;0.0;19;2019;30;101200;8;310;ISS;0.0;22.5;1;5;26/12;26/12/2019;19:30;2019-12-26T19:30:00;8.1;10652290782208;2019-12-26T19:30:00+00:00;2019-12-26T19:30:00+01:00;2019-12-26T19:30:00+00:00;2019-12-26T19:30:00+00:00
3f9a092ee2b009202e1a0c00;31;12;26;0;73;59;8;86;0;146;1;112;13;3;0;0;0.0;18;2019;0;101200;9;292;ISS;0.0;292.5;1;3;26/12;26/12/2019;18:0;2019-12-26T18:00:00;9.8;10033817062400;2019-12-26T18:00:00+00:00;2019-12-26T18:00:00+01:00;2019-12-26T18:00:00+00:00;2019-12-26T18:00:00+00:00
3f9a01cd8af000000ce00c00;31;12;26;0;14;54;2;94;0;0;0;103;0;3;0;0;0.0;3;2019;15;100300;4;0;ISS;0.0;0.0;0;3;26/12;26/12/2019;3:15;2019-12-26T03:15:00;4.2;216009728;2019-12-26T03:15:00+00:00;2019-12-26T03:15:00+01:00;2019-12-26T03:15:00+00:00;2019-12-26T03:15:00+00:00
3f990b2e12e002104ce60c00;31;12;25;0;89;56;4;92;0;33;2;103;3;3;0;0;0.0;22;2019;0;100300;6;66;ISS;0.0;67.5;2;3;25/12;25/12/2019;22:0;2019-12-25T22:00:00;6.4;2269032877056;2019-12-25T22:00:00+00:00;2019-12-25T22:00:00+01:00;2019-12-25T22:00:00+00:00;2019-12-25T22:00:00+00:00
3f99092f02c802100d260800;31;12;25;0;73;60;0;89;0;33;0;105;3;2;0;0;0.0;18;2019;0;100500;10;66;ISS;0.0;67.5;0;2;25/12;25/12/2019;18:0;2019-12-25T18:00:00;10.0;2267963328512;2019-12-25T18:00:00+00:00;2019-12-25T18:00:00+01:00;2019-12-25T18:00:00+00:00;2019-12-25T18:00:00+00:00
3f9907101aa00b104d3e2000;31;12;25;0;56;64;6;84;0;177;2;105;15;8;0;0;0.0;13;2019;45;100500;14;354;ISS;0.0;337.5;2;8;25/12;25/12/2019;13:45;2019-12-25T13:45:00;14.6;12164643299328;2019-12-25T13:45:00+00:00;2019-12-25T13:45:00+01:00;2019-12-25T13:45:00+00:00;2019-12-25T13:45:00+00:00
3f99036f9ad809d00d7c0c00;31;12;25;0;27;62;6;91;0;157;0;107;14;3;0;0;0.0;6;2019;30;100700;12;314;ISS;0.0;315.0;0;3;25/12;25/12/2019;6:30;2019-12-25T06:30:00;12.6;10789184080896;2019-12-25T06:30:00+00:00;2019-12-25T06:30:00+01:00;2019-12-25T06:30:00+00:00;2019-12-25T06:30:00+00:00
3f980a3012a809202d9a0c00;31;12;24;0;81;64;4;85;0;146;1;108;13;3;0;0;0.0;20;2019;0;100800;14;292;ISS;0.0;292.5;1;3;24/12;24/12/2019;20:0;2019-12-24T20:00:00;14.4;10033808673792;2019-12-24T20:00:00+00:00;2019-12-24T20:00:00+01:00;2019-12-24T20:00:00+00:00;2019-12-24T20:00:00+00:00
3f980850ca400930ad7a4000;31;12;24;0;66;67;2;72;0;147;5;107;13;16;0;0;0.0;16;2019;15;100700;17;294;ISS;0.0;292.5;5;16;24/12;24/12/2019;16:15;2019-12-24T16:15:00;17.2;10104673550336;2019-12-24T16:15:00+00:00;2019-12-24T16:15:00+01:00;2019-12-24T16:15:00+00:00;2019-12-24T16:15:00+00:00
3f980610a64007a04d783400;31;12;24;0;48;66;9;72;0;122;2;107;12;13;0;0;0.0;11;2019;45;100700;16;244;ISS;0.0;270.0;2;13;24/12;24/12/2019;11:45;2019-12-24T11:45:00;16.9;8385075885056;2019-12-24T11:45:00+00:00;2019-12-24T11:45:00+01:00;2019-12-24T11:45:00+00:00;2019-12-24T11:45:00+00:00
3f970b8e9ad803802d4a0c00;31;12;23;0;92;58;6;91;0;56;1;106;5;3;0;0;0.0;22;2019;45;100600;8;112;ISS;0.0;112.5;1;3;23/12;23/12/2019;22:45;2019-12-23T22:45:00;8.6;3849050524672;2019-12-23T22:45:00+00:00;2019-12-23T22:45:00+01:00;2019-12-23T22:45:00+00:00;2019-12-23T22:45:00+00:00
3f9708eee2b800000d5c0800;31;12;23;0;71;59;8;87;0;0;0;106;14;2;0;0;0.0;17;2019;30;100600;9;0;ISS;0.0;315.0;0;2;23/12;23/12/2019;17:30;2019-12-23T17:30:00;9.8;224135168;2019-12-23T17:30:00+00:00;2019-12-23T17:30:00+01:00;2019-12-23T17:30:00+00:00;2019-12-23T17:30:00+00:00
3f9707cf22a008d0ad5a5400;31;12;23;0;62;60;8;84;0;141;5;106;13;21;0;0;0.0;15;2019;15;100600;10;282;ISS;0.0;292.5;5;21;23/12;23/12/2019;15:15;2019-12-23T15:15:00;10.8;9692354597888;2019-12-23T15:15:00+00:00;2019-12-23T15:15:00+01:00;2019-12-23T15:15:00+00:00;2019-12-23T15:15:00+00:00
3f97014ed29807504c986000;31;12;23;0;10;59;4;83;0;117;2;100;12;24;0;0;0.0;2;2019;15;100000;9;234;ISS;0.0;270.0;2;24;23/12;23/12/2019;2:15;2019-12-23T02:15:00;9.4;8041463832576;2019-12-23T02:15:00+00:00;2019-12-23T02:15:00+01:00;2019-12-23T02:15:00+00:00;2019-12-23T02:15:00+00:00
3f96078f5a7007204af83400;31;12;22;0;60;61;6;78;0;114;2;87;12;13;0;0;0.0;14;2019;45;98700;11;228;ISS;0.0;270.0;2;13;22/12;22/12/2019;14:45;2019-12-22T14:45:00;11.6;7835278128128;2019-12-22T14:45:00+00:00;2019-12-22T14:45:00+01:00;2019-12-22T14:45:00+00:00;2019-12-22T14:45:00+00:00
3f9604cf26800840ab1a6c00;31;12;22;0;38;60;9;80;0;132;5;88;13;27;0;0;0.0;9;2019;15;98800;10;264;ISS;0.0;292.5;5;27;22/12;22/12/2019;9:15;2019-12-22T09:15:00;10.9;9073841564672;2019-12-22T09:15:00+00:00;2019-12-22T09:15:00+01:00;2019-12-22T09:15:00+00:00;2019-12-22T09:15:00+00:00
3f95040e56d001604a641400;31;12;21;0;32;57;5;90;0;22;2;83;2;5;0;0;0.0;7;2019;45;98300;7;44;ISS;0.0;45.0;2;5;21/12;21/12/2019;7:45;2019-12-21T07:45:00;7.5;1513076560896;2019-12-21T07:45:00+00:00;2019-12-21T07:45:00+01:00;2019-12-21T07:45:00+00:00;2019-12-21T07:45:00+00:00
3f95032ec2d007006a542800;31;12;21;0;25;59;0;90;0;112;3;82;10;10;0;0;0.0;6;2019;0;98200;9;224;ISS;0.0;225.0;3;10;21/12;21/12/2019;6:0;2019-12-21T06:00:00;9.0;7698365294592;2019-12-21T06:00:00+00:00;2019-12-21T06:00:00+01:00;2019-12-21T06:00:00+00:00;2019-12-21T06:00:00+00:00
3f940aaf02a802d149a84000;31;12;20;0;85;60;0;85;0;45;10;77;4;16;0;0;0.0;21;2019;0;97700;10;90;ISS;0.0;90.0;10;16;20/12;20/12/2019;21:0;2019-12-20T21:00:00;10.0;3097907183616;2019-12-20T21:00:00+00:00;2019-12-20T21:00:00+01:00;2019-12-20T21:00:00+00:00;2019-12-20T21:00:00+00:00
3f9408cf0eb002d089e82800;31;12;20;0;70;60;3;86;0;45;4;79;4;10;0;0;0.0;17;2019;15;97900;10;90;ISS;0.0;90.0;4;10;20/12;20/12/2019;17:15;2019-12-20T17:15:00;10.3;3094690146304;2019-12-20T17:15:00+00:00;2019-12-20T17:15:00+01:00;2019-12-20T17:15:00+00:00;2019-12-20T17:15:00+00:00
3f94082f568803c06a0c1400;31;12;20;0;65;61;5;81;0;60;3;80;6;5;0;0;0.0;16;2019;0;98000;11;120;ISS;0.0;135.0;3;5;20/12;20/12/2019;16:0;2019-12-20T16:00:00;11.5;4124947780608;2019-12-20T16:00:00+00:00;2019-12-20T16:00:00+01:00;2019-12-20T16:00:00+00:00;2019-12-20T16:00:00+00:00
3f9406af826008404a1c3400;31;12;20;0;53;62;0;76;0;132;2;80;14;13;0;0;0.0;13;2019;0;98000;12;264;ISS;0.0;315.0;2;13;20/12;20/12/2019;13:0;2019-12-20T13:00:00;12.0;9072214291456;2019-12-20T13:00:00+00:00;2019-12-20T13:00:00+01:00;2019-12-20T13:00:00+00:00;2019-12-20T13:00:00+00:00
3f94052f42c807002a342c00;31;12;20;0;41;61;0;89;0;112;1;81;10;11;0;0;0.0;10;2019;0;98100;11;224;ISS;0.0;225.0;1;11;20/12;20/12/2019;10:0;2019-12-20T10:00:00;11.0;7697289456640;2019-12-20T10:00:00+00:00;2019-12-20T10:00:00+01:00;2019-12-20T10:00:00+00:00;2019-12-20T10:00:00+00:00
3f9402705a380382890c9400;31;12;20;0;19;65;6;71;0;56;20;72;6;37;0;0;0.0;4;2019;30;97200;15;112;ISS;0.0;135.0;20;37;20/12;20/12/2019;4:30;2019-12-20T04:30:00;15.6;3859179934720;2019-12-20T04:30:00+00:00;2019-12-20T04:30:00+01:00;2019-12-20T04:30:00+00:00;2019-12-20T04:30:00+00:00
3f93088fd27002d18aca4800;31;12;19;0;68;63;4;78;0;45;12;86;5;18;0;0;0.0;16;2019;45;98600;13;90;ISS;0.0;112.5;12;18;19/12;19/12/2019;16:45;2019-12-19T16:45:00;13.4;3098999932928;2019-12-19T16:45:00+00:00;2019-12-19T16:45:00+01:00;2019-12-19T16:45:00+00:00;2019-12-19T16:45:00+00:00
3f9308301e580270aac62c00;31;12;19;0;65;64;7;75;0;39;5;86;3;11;0;0;0.0;16;2019;0;98600;14;78;ISS;0.0;67.5;5;11;19/12;19/12/2019;16:0;2019-12-19T16:00:00;14.7;2682924706816;2019-12-19T16:00:00+00:00;2019-12-19T16:00:00+01:00;2019-12-19T16:00:00+00:00;2019-12-19T16:00:00+00:00
3f920b700a700362ebc6a800;31;12;18;0;91;64;2;78;0;54;23;94;3;42;0;0;0.0;22;2019;30;99400;14;108;ISS;0.0;67.5;23;42;18/12;18/12/2019;22:30;2019-12-18T22:30:00;14.2;3723397343232;2019-12-18T22:30:00+00:00;2019-12-18T22:30:00+01:00;2019-12-18T22:30:00+00:00;2019-12-18T22:30:00+00:00
3f9209700a880302abc67800;31;12;18;0;75;64;2;81;0;48;21;94;3;30;0;0;0.0;18;2019;30;99400;14;96;ISS;0.0;67.5;21;30;18/12;18/12/2019;18:30;2019-12-18T18:30:00;14.2;3310006728704;2019-12-18T18:30:00+00:00;2019-12-18T18:30:00+01:00;2019-12-18T18:30:00+00:00;2019-12-18T18:30:00+00:00
3f9204cf4ad800e02c041400;31;12;18;0;38;61;2;91;0;14;1;96;2;5;0;0;0.0;9;2019;15;99600;11;28;ISS;0.0;45.0;1;5;18/12;18/12/2019;9:15;2019-12-18T09:15:00;11.2;962811139072;2019-12-18T09:15:00+00:00;2019-12-18T09:15:00+01:00;2019-12-18T09:15:00+00:00;2019-12-18T09:15:00+00:00
3f92024f22d808702c180c00;31;12;18;0;18;60;8;91;0;135;1;96;12;3;0;0;0.0;4;2019;15;99600;10;270;ISS;0.0;270.0;1;3;18/12;18/12/2019;4:15;2019-12-18T04:15:00;10.8;9277869132800;2019-12-18T04:15:00+00:00;2019-12-18T04:15:00+01:00;2019-12-18T04:15:00+00:00;2019-12-18T04:15:00+00:00
3f910650928003c20aae7800;31;12;17;0;50;66;4;80;0;60;16;85;7;30;0;0;0.0;12;2019;15;98500;16;120;ISS;0.0;157.5;16;30;17/12;17/12/2019;12:15;2019-12-17T12:15:00;16.4;4131937744896;2019-12-17T12:15:00+00:00;2019-12-17T12:15:00+01:00;2019-12-17T12:15:00+00:00;2019-12-17T12:15:00+00:00
3f9103901a8803638a68b400;31;12;17;0;28;64;6;81;0;54;28;83;4;45;0;0;0.0;6;2019;45;98300;14;108;ISS;0.0;90.0;28;45;17/12;17/12/2019;6:45;2019-12-17T06:45:00;14.6;3726058763264;2019-12-17T06:45:00+00:00;2019-12-17T06:45:00+01:00;2019-12-17T06:45:00+00:00;2019-12-17T06:45:00+00:00
3f9103701e8003536a48c000;31;12;17;0;27;64;7;80;0;53;27;82;4;48;0;0;0.0;6;2019;30;98200;14;106;ISS;0.0;90.0;27;48;17/12;17/12/2019;6:30;2019-12-17T06:30:00;14.7;3656800321536;2019-12-17T06:30:00+00:00;2019-12-17T06:30:00+01:00;2019-12-17T06:30:00+00:00;2019-12-17T06:30:00+00:00
3f910230267803432a4aa000;31;12;17;0;17;64;9;79;0;52;25;82;5;40;0;0;0.0;4;2019;0;98200;14;104;ISS;0.0;112.5;25;40;17/12;17/12/2019;4:0;2019-12-17T04:00:00;14.9;3587007225856;2019-12-17T04:00:00+00:00;2019-12-17T04:00:00+01:00;2019-12-17T04:00:00+00:00;2019-12-17T04:00:00+00:00
3f9101d01e800343ca4ab800;31;12;17;0;14;64;7;80;0;52;30;82;5;46;0;0;0.0;3;2019;15;98200;14;104;ISS;0.0;112.5;30;46;17/12;17/12/2019;3:15;2019-12-17T03:15:00;14.7;3589691586560;2019-12-17T03:15:00+00:00;2019-12-17T03:15:00+01:00;2019-12-17T03:15:00+00:00;2019-12-17T03:15:00+00:00
3f900bb01e8803840a68c800;31;12;16;0;93;64;7;81;0;56;32;83;4;50;0;0;0.0;23;2019;0;98300;14;112;ISS;0.0;90.0;32;50;16/12;16/12/2019;23:0;2019-12-16T23:00:00;14.7;3865645205504;2019-12-16T23:00:00+00:00;2019-12-16T23:00:00+01:00;2019-12-16T23:00:00+00:00;2019-12-16T23:00:00+00:00
3f900730265803644a68d800;31;12;16;0;57;64;9;75;0;54;34;83;4;54;0;0;0.0;14;2019;0;98300;14;108;ISS;0.0;90.0;34;54;16/12;16/12/2019;14:0;2019-12-16T14:00:00;14.9;3729279997952;2019-12-16T14:00:00+00:00;2019-12-16T14:00:00+01:00;2019-12-16T14:00:00+00:00;2019-12-16T14:00:00+00:00
3f9004f0065803834ac8ac00;31;12;16;0;39;64;1;75;0;56;26;86;4;43;0;0;0.0;9;2019;30;98600;14;112;ISS;0.0;90.0;26;43;16/12;16/12/2019;9:30;2019-12-16T09:30:00;14.1;3862430264320;2019-12-16T09:30:00+00:00;2019-12-16T09:30:00+01:00;2019-12-16T09:30:00+00:00;2019-12-16T09:30:00+00:00
3f9002cda6f009802afa1400;31;12;16;0;22;54;9;94;0;152;1;87;13;5;0;0;0.0;5;2019;15;98700;4;304;ISS;0.0;292.5;1;5;16/12;16/12/2019;5:15;2019-12-16T05:15:00;4.9;10446081496064;2019-12-16T05:15:00+00:00;2019-12-16T05:15:00+01:00;2019-12-16T05:15:00+00:00;2019-12-16T05:15:00+00:00
3f8f0830268802e0ab682000;31;12;15;0;65;64;9;81;0;46;5;91;4;8;0;0;0.0;16;2019;0;99100;14;92;ISS;0.0;90.0;5;8;15/12;15/12/2019;16:0;2019-12-15T16:00:00;14.9;3163971657728;2019-12-15T16:00:00+00:00;2019-12-15T16:00:00+01:00;2019-12-15T16:00:00+00:00;2019-12-15T16:00:00+00:00
3f8f042e4ed001600ba40800;31;12;15;0;33;57;3;90;0;22;0;93;2;2;0;0;0.0;8;2019;0;99300;7;44;ISS;0.0;45.0;0;2;15/12;15/12/2019;8:0;2019-12-15T08:00:00;7.3;1512023787520;2019-12-15T08:00:00+00:00;2019-12-15T08:00:00+01:00;2019-12-15T08:00:00+00:00;2019-12-15T08:00:00+00:00
3f8f020e96d002102b860c00;31;12;15;0;16;58;5;90;0;33;1;92;3;3;0;0;0.0;3;2019;45;99200;8;66;ISS;0.0;67.5;1;3;15/12;15/12/2019;3:45;2019-12-15T03:45:00;8.5;2268472937472;2019-12-15T03:45:00+00:00;2019-12-15T03:45:00+01:00;2019-12-15T03:45:00+00:00;2019-12-15T03:45:00+00:00
3f8f01eea6d002106b861400;31;12;15;0;15;58;9;90;0;33;3;92;3;5;0;0;0.0;3;2019;30;99200;8;66;ISS;0.0;67.5;3;5;15/12;15/12/2019;3:30;2019-12-15T03:30:00;8.9;2269546681344;2019-12-15T03:30:00+00:00;2019-12-15T03:30:00+01:00;2019-12-15T03:30:00+00:00;2019-12-15T03:30:00+00:00
3f8f014e4af80250ab882000;31;12;15;0;10;57;2;95;0;37;5;92;4;8;0;0;0.0;2;2019;15;99200;7;74;ISS;0.0;90.0;5;8;15/12;15/12/2019;2:15;2019-12-15T02:15:00;7.2;2545498464256;2019-12-15T02:15:00+00:00;2019-12-15T02:15:00+01:00;2019-12-15T02:15:00+00:00;2019-12-15T02:15:00+00:00
3f8e0b4e66e802d00bc80c00;31;12;14;0;90;57;9;93;0;45;0;94;4;3;0;0;0.0;22;2019;15;99400;7;90;ISS;0.0;90.0;0;3;14/12;14/12/2019;22:15;2019-12-14T22:15:00;7.9;3092574112768;2019-12-14T22:15:00+00:00;2019-12-14T22:15:00+01:00;2019-12-14T22:15:00+00:00;2019-12-14T22:15:00+00:00
3f8e0aee8ee002d02bc80c00;31;12;14;0;87;58;3;92;0;45;1;94;4;3;0;0;0.0;21;2019;30;99400;8;90;ISS;0.0;90.0;1;3;14/12;14/12/2019;21:30;2019-12-14T21:30:00;8.3;3093110983680;2019-12-14T21:30:00+00:00;2019-12-14T21:30:00+01:00;2019-12-14T21:30:00+00:00;2019-12-14T21:30:00+00:00
3f8e08cfc69004800bca1400;31;12;14;0;70;63;1;82;0;72;0;94;5;5;0;0;0.0;17;2019;15;99400;13;144;ISS;0.0;112.5;0;5;14/12;14/12/2019;17:15;2019-12-14T17:15:00;13.1;4948000117760;2019-12-14T17:15:00+00:00;2019-12-14T17:15:00+01:00;2019-12-14T17:15:00+00:00;2019-12-14T17:15:00+00:00
